"('skirt', 0)",0.04877378293384169
"('skirt', 1)",0.02340735509510975
"('skirt', 2)",0.019721538015735837
"('skirt', 3)",0.04099400843595894
"('skirt', 4)",0.04583958743216697
"('skirt', 5)",0.02484370269003663
"('skirt', 6)",0.021325275166397956
"('skirt', 7)",0.2511584884361866
"('skirt', 8)",0.03502442981512715
"('skirt', 9)",0.2212562374866508
"('skirt', 10)",0.04883797231605643
"('skirt', 11)",0.03468695650540874
"('skirt', 12)",0.23797823954794103
"('skirt', 13)",0.038144500149474805
"('skirt', 14)",0.05561716541845598
"('skirt', 15)",0.03680759105396545
"('skirt', 16)",0.11779051648982569
"('skirt', 17)",0.21742343200945052
"('skirt', 18)",0.048756338941359875
"('skirt', 19)",0.08777680724053569
"('ice_cream', 0)",0.057776013382151215
"('ice_cream', 1)",0.1282954718859596
"('ice_cream', 2)",0.12314525087585293
"('ice_cream', 3)",0.08470133355027615
"('ice_cream', 4)",0.07417203245732659
"('ice_cream', 5)",0.04724171932787891
"('ice_cream', 6)",0.06901392096490476
"('ice_cream', 7)",0.037771050659711126
"('ice_cream', 8)",0.05278815816336011
"('ice_cream', 9)",0.0774109281069049
"('ice_cream', 10)",0.04485223599333674
"('ice_cream', 11)",0.028723654798116987
"('ice_cream', 12)",0.10265071737258091
"('ice_cream', 13)",0.1275810577749355
"('ice_cream', 14)",0.02808949957410281
"('ice_cream', 15)",0.06353054880242824
"('ice_cream', 16)",0.07087640518457296
"('ice_cream', 17)",0.06112416979628956
"('ice_cream', 18)",0.06152288326114229
"('ice_cream', 19)",0.04525112063627965
"('cup', 0)",0.16635173939083694
"('cup', 1)",0.25822872467416336
"('cup', 2)",0.14539130005840328
"('cup', 3)",0.18393053401181822
"('cup', 4)",0.051488221785268885
"('cup', 5)",0.292902150503811
"('cup', 6)",0.02875199462133496
"('cup', 7)",0.0388254535905218
"('cup', 8)",0.2349726452986992
"('cup', 9)",0.26682490288586197
"('cup', 10)",0.03237419567613041
"('cup', 11)",0.07155649870153707
"('cup', 12)",0.2920886924997779
"('cup', 13)",0.24097784413464948
"('cup', 14)",0.07169367090746612
"('cup', 15)",0.29525987298277445
"('cup', 16)",0.4625668888816918
"('cup', 17)",0.13741780804659104
"('cup', 18)",0.03788154904485486
"('cup', 19)",0.027946083679337975
"('gge_snack', 0)",0.5613355522583765
"('gge_snack', 1)",0.6204992915330643
"('gge_snack', 2)",0.6332052992899638
"('gge_snack', 3)",0.08484768561076403
"('gge_snack', 4)",0.5383625693061969
"('gge_snack', 5)",0.2992509433426283
"('gge_snack', 6)",0.33773231077610144
"('gge_snack', 7)",0.18864378534393544
"('gge_snack', 8)",0.15244165148323893
"('gge_snack', 9)",0.24031827274281595
"('gge_snack', 10)",0.10095546548680384
"('gge_snack', 11)",0.23629879436858522
"('gge_snack', 12)",0.04822312562759405
"('gge_snack', 13)",0.5253315447828761
"('gge_snack', 14)",0.5785768832925263
"('gge_snack', 15)",0.30585670064221027
"('gge_snack', 16)",0.5398540220005577
"('gge_snack', 17)",0.3424658863147146
"('gge_snack', 18)",0.5397602589181542
"('gge_snack', 19)",0.6061453979910522
"('goggles', 0)",0.26024839044985787
"('goggles', 1)",0.6653871998530784
"('goggles', 2)",0.619278881631811
"('goggles', 3)",0.04485594090191855
"('goggles', 4)",0.18746083643710684
"('goggles', 5)",0.7131017273887119
"('goggles', 6)",0.7656125275939517
"('goggles', 7)",0.5775157291703343
"('goggles', 8)",0.32229034809953133
"('goggles', 9)",0.6294730380547898
"('goggles', 10)",0.3910951156498567
"('goggles', 11)",0.34457480053174616
"('goggles', 12)",0.7396627034612601
"('goggles', 13)",0.6300817562307772
"('goggles', 14)",0.7523332966942199
"('goggles', 15)",0.5790255568093642
"('goggles', 16)",0.5834296778423368
"('goggles', 17)",0.7308705631281246
"('goggles', 18)",0.7207038521086344
"('goggles', 19)",0.7207695255640242
"('drum', 0)",0.19436900631956042
"('drum', 1)",0.09620671830592642
"('drum', 2)",0.1975113111278488
"('drum', 3)",0.027308266636986517
"('drum', 4)",0.032467691045966654
"('drum', 5)",0.07451308302594334
"('drum', 6)",0.055573279993390394
"('drum', 7)",0.145686027564971
"('drum', 8)",0.1683293710722625
"('drum', 9)",0.027360891748895146
"('drum', 10)",0.13727207795787172
"('drum', 11)",0.14805677347149748
"('drum', 12)",0.12269218448848669
"('drum', 13)",0.18181505027373543
"('drum', 14)",0.05278161986341572
"('drum', 15)",0.08322708504997284
"('drum', 16)",0.06692333367415965
"('drum', 17)",0.035367646300023516
"('drum', 18)",0.3151643545144216
"('drum', 19)",0.02835992919228436
"('minnie_shoes', 0)",0.17332620039319657
"('minnie_shoes', 1)",0.055591087167756244
"('minnie_shoes', 2)",0.2615205964251566
"('minnie_shoes', 3)",0.1799081412852067
"('minnie_shoes', 4)",0.12778396761241978
"('minnie_shoes', 5)",0.1762094261429933
"('minnie_shoes', 6)",0.1287323745841051
"('minnie_shoes', 7)",0.052649483420084374
"('minnie_shoes', 8)",0.11981540971140422
"('minnie_shoes', 9)",0.18179718168447517
"('minnie_shoes', 10)",0.099307774834973
"('minnie_shoes', 11)",0.28824406395285146
"('minnie_shoes', 12)",0.24490707317682925
"('minnie_shoes', 13)",0.14186011384302977
"('minnie_shoes', 14)",0.05221579010408408
"('minnie_shoes', 15)",0.12262204152838435
"('minnie_shoes', 16)",0.37502003323292854
"('minnie_shoes', 17)",0.05277602825658796
"('minnie_shoes', 18)",0.30156208768435244
"('minnie_shoes', 19)",0.22104075836823323
"('chair', 0)",0.16050487589016788
"('chair', 1)",0.2965369913679693
"('chair', 2)",0.21629533029909018
"('chair', 3)",0.2928265585709513
"('chair', 4)",0.11616643526393301
"('chair', 5)",0.37902017849069586
"('chair', 6)",0.13151855207720425
"('chair', 7)",0.05793072816765093
"('chair', 8)",0.2557683795676434
"('chair', 9)",0.17734261635141796
"('chair', 10)",0.12401617390318098
"('chair', 11)",0.09316410124760646
"('chair', 12)",0.09316410124760646
"('chair', 13)",0.20244557387392872
"('chair', 14)",0.384537159081857
"('chair', 15)",0.05236037748171798
"('chair', 16)",0.24372827291611449
"('chair', 17)",0.03670468792416779
"('chair', 18)",0.07978340511872947
"('chair', 19)",0.10445506635012117
"('garment', 0)",0.2943371495115469
